transaction_id,timestamp,product_id,quantity,price,customer_id,sales_channel,discount_code,region,payment_method,transaction_status
344,2025-08-26 06:28:47,7,,,999,,HALFOFF,East,debit_card,pending
345,not_a_timestamp,7,9,332.1,10,invalid_channel,HALFOFF,East,debit_card,failed
279,,7,,,10,,STUDENT20,South,debit_card,completed
347,2025-10-03 03:50:12,3,,,8,online,NOTVALID,,debit_card,completed
348,2025-03-10 03:08:20,8,,,,store,HALFOFF,invalid_region,invalid_method,unknown
349,2025-12-23 01:07:00,2,9,572.4,32,invalid_channel,,Central,credit_card,completed
350,2025-04-13 21:02:25,10,,,8,online,WELCOME10,Central,paypal,unknown
,2025-12-27 16:42:44.626953,1,8,194.4,32,reseller,WELCOME10,invalid_region,,
352,2025-06-15 12:53:55.584012,1,-1,-24.3,999,invalid_channel,,West,debit_card,completed
353,2025-02-11 13:38:27.391542,,,,32,invalid_channel,HALFOFF,South,credit_card,completed
354,not_a_timestamp,1,8,194.4,8,,NOTVALID,West,invalid_method,pending
355,2025-01-22 20:48:09,,-1,,1,online,,invalid_region,debit_card,completed
,2025-09-23 07:26:53.333194,9999999,,,133,invalid_channel,NOTVALID,,invalid_method,pending
357,2025-04-08 21:12:14.806509,8,-2,-100,32,reseller,STUDENT20,Central,invalid_method,completed
358,2025-09-10 12:42:22,2,,,10,,STUDENT20,invalid_region,debit_card,pending
359,not_a_timestamp,,-2,,133,,WELCOME10,East,debit_card,failed
360,2025-12-09 13:04:26,,,,1,online,STUDENT20,invalid_region,cash,unknown
,2025-06-16 16:04:45,,10,,8,,NOTVALID,North,paypal,
362,2025-12-01 10:12:41.031153,5,,,2,online,WELCOME10,North,credit_card,pending
363,2025-08-21 23:54:30.100355,9999999,8,79999992,8,reseller,NOTVALID,North,invalid_method,failed
364,,2,1,63.6,-5,reseller,WELCOME10,North,,completed
365,2025-04-25 13:26:18,2,,,8,,NOTVALID,East,paypal,unknown
169,2025-12-25 04:23:46,10,,,133,online,WELCOME10,East,credit_card,completed
367,2025-01-02 19:24:39.157539,2,4,254.4,32,reseller,NOTVALID,invalid_region,,completed
368,2025-01-13 19:39:09,5,7,615.58,2,,NOTVALID,invalid_region,invalid_method,unknown
369,2025-05-27 07:22:10,10,3,299.97,2,store,NOTVALID,invalid_region,invalid_method,unknown
370,2025-09-08 18:52:13,8,3,150,1,store,,East,paypal,failed
270,2025-12-15 22:14:34,2,4,254.4,32,store,,West,cash,pending
372,not_a_timestamp,10,2,199.98,8,store,NOTVALID,East,debit_card,pending
373,2025-10-21 13:34:53.458342,5,6,527.64,-5,,HALFOFF,West,paypal,completed
374,2025-05-22 15:52:02.176469,10,-1,-99.99,2,store,WELCOME10,invalid_region,debit_card,unknown
375,2025-11-02 09:14:19,8,-1,-50,2,store,STUDENT20,South,paypal,pending
320,2025-07-08 16:41:02,9999999,,,8,reseller,NOTVALID,Central,invalid_method,failed
377,2025-12-12 06:57:23,10,-2,-199.98,999,reseller,,invalid_region,debit_card,completed
378,2025-04-26 20:12:55,1,7,170.1,1,online,HALFOFF,,invalid_method,
379,2025-10-17 01:44:41.249677,9999999,,,2,invalid_channel,STUDENT20,South,paypal,failed
380,,5,9,791.46,,online,,invalid_region,paypal,failed
,2025-10-01 04:59:59,2,9,572.4,32,,NOTVALID,invalid_region,credit_card,pending
382,not_a_timestamp,,9,,999,store,HALFOFF,Central,,unknown
383,2025-07-27 08:02:32,1,,,8,store,WELCOME10,South,paypal,
384,2025-12-09 09:35:12.022748,2,-1,-63.6,133,invalid_channel,,invalid_region,invalid_method,unknown
385,2025-07-17 07:14:34,7,,,1,reseller,NOTVALID,invalid_region,cash,completed
,2025-07-21 06:12:06,10,-1,-99.99,-5,store,WELCOME10,North,credit_card,completed
387,2025-05-18 07:24:20,10,,,-5,reseller,,West,paypal,pending
388,2025-10-04 23:34:12,10,4,399.96,2,reseller,,East,debit_card,pending
389,2025-08-16 17:54:59,,10,,1,reseller,WELCOME10,invalid_region,,
390,2025-10-16 22:08:20,7,,,133,online,HALFOFF,Central,debit_card,unknown
1,2025-02-02 02:33:14,10,,,1,invalid_channel,HALFOFF,North,credit_card,pending
392,2025-10-27 00:01:36.954005,9999999,,,2,,HALFOFF,East,debit_card,unknown
393,2025-03-02 05:49:41,3,0,0.0,8,store,,East,credit_card,completed
394,2025-06-26 16:39:54.686078,10,,,999,store,STUDENT20,East,debit_card,unknown
395,2025-09-25 13:18:59,9999999,,,8,reseller,NOTVALID,,debit_card,pending
334,2025-07-12 00:14:06,1,,,2,,WELCOME10,Central,credit_card,completed
397,2025-08-28 08:48:39,5,,,1,,STUDENT20,,debit_card,unknown
398,2025-02-27 13:01:14,10,8,799.92,8,,STUDENT20,South,cash,completed
399,2025-10-01 22:03:05,,6,,32,,NOTVALID,North,credit_card,failed
400,2025-09-24 00:52:31,2,7,445.2,2,store,WELCOME10,North,debit_card,completed
,,7,7,258.3,-5,invalid_channel,WELCOME10,Central,invalid_method,pending
402,2025-07-28 06:11:22.067479,1,,,133,store,WELCOME10,East,,completed
403,2025-09-15 02:24:01,9999999,,,2,reseller,HALFOFF,,paypal,
404,2025-09-06 11:24:40.998384,2,7,445.2,8,reseller,,South,paypal,completed
405,not_a_timestamp,9999999,5,49999995,8,invalid_channel,,North,debit_card,failed
,2025-06-10 09:15:10,7,,,2,online,STUDENT20,Central,invalid_method,pending
407,2025-06-17 20:41:38,10,,,133,reseller,HALFOFF,South,,pending
408,2025-12-07 13:07:18,3,,,999,reseller,NOTVALID,East,invalid_method,completed
409,not_a_timestamp,7,5,184.5,8,,HALFOFF,South,credit_card,failed
410,not_a_timestamp,10,,,-5,invalid_channel,,South,cash,unknown
319,2025-02-08 16:59:36,7,1,36.9,1,store,,North,invalid_method,unknown
412,2025-11-07 14:04:33.630660,2,,,32,store,,invalid_region,,unknown
413,2025-05-03 01:57:44.298424,9999999,,,8,invalid_channel,,Central,debit_card,completed
414,2025-07-21 20:39:46,3,,,8,store,HALFOFF,,paypal,completed
415,not_a_timestamp,,,,2,online,WELCOME10,South,credit_card,pending
124,2025-05-14 05:31:12,1,4,97.2,2,online,NOTVALID,West,cash,failed
417,2025-01-06 12:14:13,9999999,,,2,online,STUDENT20,Central,debit_card,
418,2025-11-07 18:25:26,10,8,799.92,2,,HALFOFF,South,credit_card,completed
419,2025-03-14 07:53:45,7,,,999,invalid_channel,HALFOFF,invalid_region,credit_card,failed
420,2025-04-06 21:55:41.606791,9999999,,,,store,,East,,failed
274,not_a_timestamp,10,8,799.92,,store,NOTVALID,South,credit_card,pending
422,2025-09-28 19:13:00.863345,5,,,,,NOTVALID,South,credit_card,failed
423,2025-07-01 08:08:39,1,7,170.1,32,,STUDENT20,Central,cash,
424,2025-05-20 17:36:30,8,0,0,133,invalid_channel,,invalid_region,,failed
425,2025-03-09 00:02:36,2,,,8,invalid_channel,,,,failed
352,2025-12-02 20:15:25.505174,7,,,8,online,HALFOFF,West,cash,
427,2025-10-01 17:25:07,2,,,,,HALFOFF,South,paypal,pending
428,2025-10-06 14:50:39.417051,7,7,258.3,8,invalid_channel,STUDENT20,,cash,
429,not_a_timestamp,5,0,0.0,2,store,WELCOME10,,credit_card,pending
430,2025-05-17 15:22:27,9999999,,,8,reseller,,West,credit_card,failed
,2025-09-16 23:02:04.173390,3,,,32,reseller,,East,paypal,failed
432,2025-06-27 20:14:05,1,,,2,reseller,WELCOME10,West,credit_card,failed
433,2025-07-02 21:52:00,2,9,572.4,999,reseller,WELCOME10,West,debit_card,
434,not_a_timestamp,2,,,2,,STUDENT20,South,cash,failed
435,2025-09-20 22:54:44,8,,,999,online,,Central,invalid_method,pending
,2025-06-25 22:32:04,9999999,8,79999992,999,,,North,credit_card,pending
437,2025-03-07 14:02:43,10,7,699.93,133,invalid_channel,NOTVALID,West,paypal,failed
438,2025-06-02 20:23:18,7,10,369.0,8,invalid_channel,,South,paypal,failed
439,2025-10-19 00:21:04,5,,,2,,,West,,unknown
440,2025-05-17 08:57:25.936242,10,,,8,invalid_channel,HALFOFF,East,invalid_method,completed
260,2025-04-09 00:52:22.336683,8,8,400,10,reseller,NOTVALID,,cash,
442,not_a_timestamp,2,,,2,,,East,debit_card,
443,2025-12-16 18:23:39,2,,,2,store,WELCOME10,Central,paypal,failed
444,2025-12-21 17:20:41,2,,,8,reseller,STUDENT20,invalid_region,cash,pending
445,2025-01-24 13:09:01,,2,,999,invalid_channel,,,,completed
,2025-10-20 15:53:31,,10,,-5,online,,East,debit_card,failed
447,2025-09-20 12:34:34,2,,,2,invalid_channel,STUDENT20,invalid_region,,
448,2025-10-07 05:28:02,9999999,1,9999999,-5,online,NOTVALID,South,invalid_method,
449,2025-10-24 07:27:22,2,8,508.8,10,store,,invalid_region,invalid_method,failed
450,2025-04-09 20:17:28.880773,,,,2,,STUDENT20,East,debit_card,unknown
82,2025-11-25 18:37:52.944408,1,,,,invalid_channel,STUDENT20,Central,paypal,
452,2025-09-21 09:06:25.662369,1,10,243.0,32,online,HALFOFF,North,,unknown
453,2025-09-18 17:45:41,,2,,133,,STUDENT20,invalid_region,cash,
454,2025-11-23 20:48:20,5,2,175.88,32,store,HALFOFF,South,cash,
455,2025-06-17 03:05:36.808589,7,8,295.2,8,,NOTVALID,South,invalid_method,pending
,2025-07-06 19:22:56.015046,1,,,8,invalid_channel,NOTVALID,North,,
457,2025-08-15 03:26:56,2,-2,-127.2,32,reseller,,East,invalid_method,completed
458,2025-07-03 13:29:37,10,,,2,invalid_channel,NOTVALID,North,paypal,failed
459,2025-05-19 06:00:05,1,-2,-48.6,8,reseller,HALFOFF,invalid_region,credit_card,failed
460,2025-03-21 22:56:18.117864,10,10,999.9,-5,online,STUDENT20,Central,debit_card,failed
227,2025-01-03 15:20:32,8,,,2,store,WELCOME10,,paypal,completed
462,2025-12-08 19:22:20,10,8,799.92,8,,HALFOFF,invalid_region,credit_card,failed
463,,3,-2,-78.4,,reseller,,South,credit_card,unknown
464,2025-01-11 18:32:21.499291,10,10,999.9,2,online,,West,cash,completed
465,2025-02-20 23:59:51,7,,,999,store,,South,paypal,unknown
,,10,6,599.94,2,,STUDENT20,invalid_region,credit_card,pending
467,2025-10-22 03:02:32.126116,8,,,-5,online,STUDENT20,,credit_card,failed
468,2025-05-12 16:40:08.855527,1,8,194.4,8,,HALFOFF,,invalid_method,
469,2025-08-19 14:49:14,5,5,439.7,8,invalid_channel,,East,,
470,2025-08-14 05:04:46.744682,5,,,8,reseller,STUDENT20,,debit_card,pending
275,2025-10-01 17:09:04,5,3,263.82,,,NOTVALID,,cash,unknown
472,2025-07-02 04:14:31.047044,1,,,999,reseller,,,credit_card,completed
473,2025-05-04 13:29:21,2,10,636.0,999,invalid_channel,NOTVALID,North,,
474,2025-11-02 23:59:22.704711,9999999,5,49999995,10,reseller,,Central,debit_card,completed
475,2025-08-18 04:14:14,2,4,254.4,2,online,,,credit_card,unknown
157,not_a_timestamp,9999999,,,10,invalid_channel,WELCOME10,South,paypal,completed
477,2025-02-20 22:30:30,8,,,133,reseller,,North,cash,unknown
478,2025-05-03 19:56:46,9999999,4,39999996,-5,,,South,credit_card,failed
479,,2,6,381.6,-5,,NOTVALID,Central,invalid_method,completed
480,2025-04-05 03:13:07,10,,,8,,WELCOME10,East,paypal,pending
,2025-07-11 19:49:01,3,0,0.0,1,invalid_channel,NOTVALID,,debit_card,unknown
482,2025-06-06 21:29:18,2,,,8,,,Central,debit_card,
483,2025-09-03 04:36:29,1,2,48.6,,store,STUDENT20,Central,paypal,pending
484,,10,,,32,online,HALFOFF,Central,paypal,completed
485,2025-08-15 15:29:30,9999999,3,29999997,8,store,,South,debit_card,unknown
,2025-09-03 12:03:00,5,,,2,online,NOTVALID,West,debit_card,completed
487,,9999999,8,79999992,32,reseller,,,paypal,unknown
488,2025-12-27 18:23:00,,10,,999,reseller,NOTVALID,North,invalid_method,completed
489,2025-07-15 05:06:31,9999999,,,2,invalid_channel,,invalid_region,cash,unknown
490,2025-07-17 10:46:06,10,,,1,,HALFOFF,South,invalid_method,
,2025-05-04 05:20:32,8,,,10,online,HALFOFF,,paypal,
492,2025-01-21 22:25:25.525436,10,,,133,,,invalid_region,paypal,unknown
493,2025-02-04 11:02:25,8,-2,-100,2,reseller,,East,,unknown
494,2025-05-14 19:12:03,2,,,2,reseller,STUDENT20,invalid_region,invalid_method,unknown
495,not_a_timestamp,3,,,133,store,NOTVALID,Central,cash,unknown
,2025-12-25 06:57:45.124457,9999999,,,1,online,STUDENT20,East,invalid_method,failed
497,2025-06-16 15:03:26,2,,,2,,STUDENT20,Central,debit_card,unknown
498,2025-04-09 13:09:38.878203,5,,,8,store,,South,paypal,pending
499,2025-12-08 20:32:24.109750,2,,,10,reseller,WELCOME10,Central,cash,failed
500,2025-07-06 13:55:54,3,-2,-78.4,32,reseller,,South,paypal,completed
,2025-05-15 05:43:01.313431,2,-1,-63.6,32,online,,West,cash,pending
502,not_a_timestamp,3,,,8,invalid_channel,,Central,invalid_method,completed
503,2025-09-16 10:35:11,5,10,879.4,2,online,,invalid_region,credit_card,pending
504,2025-07-28 00:16:10.244346,10,,,1,invalid_channel,STUDENT20,East,paypal,pending
505,,10,,,,online,,West,paypal,failed
407,2025-12-01 04:39:13,5,,,2,reseller,STUDENT20,East,credit_card,completed
507,2025-11-14 08:48:12.071800,5,7,615.58,,invalid_channel,STUDENT20,South,debit_card,failed
508,,3,2,78.4,8,reseller,HALFOFF,,paypal,completed
509,2025-02-19 12:09:00.045891,7,,,133,online,STUDENT20,East,credit_card,failed
510,2025-12-24 12:31:20.699623,7,,,32,online,HALFOFF,Central,paypal,
,,7,,,2,store,WELCOME10,Central,,completed
512,2025-11-22 05:18:32,5,7,615.58,32,,HALFOFF,,cash,
513,2025-09-16 21:50:22,9999999,,,1,store,WELCOME10,North,cash,failed
514,not_a_timestamp,9999999,,,999,online,,South,debit_card,failed
515,2025-07-19 17:14:56,8,7,350,2,online,,East,,failed
,2025-07-08 20:24:26,10,,,,store,,Central,debit_card,completed
517,2025-02-02 03:34:37,2,0,0.0,2,invalid_channel,HALFOFF,North,invalid_method,unknown
518,2025-07-28 19:04:44,10,5,499.95,999,store,,North,,
519,2025-10-17 07:31:29,,0,,1,online,HALFOFF,East,credit_card,completed
520,2025-07-18 08:58:09,,4,,2,invalid_channel,HALFOFF,South,debit_card,failed
353,2025-09-15 12:48:14.389759,10,,,10,,,West,debit_card,failed
522,2025-08-18 06:37:08,2,0,0.0,-5,online,STUDENT20,invalid_region,invalid_method,pending
523,2025-06-11 12:49:55,2,4,254.4,1,online,NOTVALID,,debit_card,completed
524,2025-09-24 17:13:13,8,,,-5,reseller,,Central,paypal,pending
525,2025-06-18 22:27:02,5,,,2,invalid_channel,NOTVALID,South,cash,unknown
295,2025-10-09 03:05:45.429684,10,-1,-99.99,8,invalid_channel,,Central,credit_card,failed
527,2025-02-09 11:17:48,2,9,572.4,,store,NOTVALID,West,cash,failed
528,2025-07-25 04:31:30,2,-1,-63.6,10,,,,credit_card,unknown
529,2025-07-06 17:09:23,2,,,999,online,WELCOME10,South,paypal,completed
530,2025-11-06 22:28:14.659792,3,5,196.0,,online,NOTVALID,West,,unknown
,2025-07-21 01:08:40,8,8,400,8,online,,South,invalid_method,pending
532,2025-02-22 03:25:24.460764,8,2,100,,invalid_channel,STUDENT20,West,,failed
533,not_a_timestamp,3,1,39.2,10,,WELCOME10,West,debit_card,
534,2025-06-01 08:15:01,,,,8,invalid_channel,STUDENT20,invalid_region,cash,pending
535,2025-11-18 01:46:13,2,8,508.8,999,,,East,cash,failed
446,,,,,8,invalid_channel,STUDENT20,South,,pending
537,2025-06-05 14:16:34,2,2,127.2,32,,,West,paypal,completed
538,2025-05-16 06:43:30,5,,,10,,,East,debit_card,failed
539,2025-05-23 04:19:18,7,9,332.1,8,invalid_channel,,Central,cash,failed
540,2025-06-09 07:41:52,10,10,999.9,10,invalid_channel,STUDENT20,invalid_region,debit_card,pending
277,2025-10-21 14:32:47,5,1,87.94,1,invalid_channel,,Central,,unknown
542,2025-12-14 11:06:49.529824,7,1,36.9,,invalid_channel,,invalid_region,cash,completed
543,,9999999,3,29999997,2,reseller,,North,cash,completed
544,2025-09-27 06:14:13,8,,,-5,online,WELCOME10,East,credit_card,completed
545,2025-04-20 02:35:05,2,10,636.0,8,,WELCOME10,East,invalid_method,unknown
423,2025-07-26 17:00:40.612816,2,5,318.0,2,store,WELCOME10,South,paypal,
547,2025-06-11 05:30:47,5,,,-5,,,invalid_region,,
548,2025-06-11 20:53:11.394031,1,3,72.9,32,,,invalid_region,debit_card,completed
549,2025-09-06 11:42:08,1,1,24.3,10,reseller,STUDENT20,North,invalid_method,
550,,2,10,636.0,32,store,NOTVALID,East,debit_card,
341,2025-01-28 10:44:10,7,,,8,online,STUDENT20,South,debit_card,failed
552,2025-08-05 23:01:12.912054,2,,,8,,,Central,paypal,failed
553,2025-05-22 18:44:42,3,,,-5,store,,North,paypal,unknown
554,2025-06-26 05:51:59.199957,9999999,5,49999995,2,reseller,STUDENT20,South,invalid_method,failed
555,2025-07-12 08:20:07,8,,,2,invalid_channel,,North,invalid_method,unknown
124,not_a_timestamp,9999999,6,59999994,2,online,NOTVALID,South,debit_card,unknown
557,2025-04-18 01:13:37,10,,,8,online,,North,cash,
558,2025-06-15 23:00:09,10,,,-5,store,,,invalid_method,
559,2025-09-27 06:24:44,1,-1,-24.3,32,reseller,,South,,
560,2025-03-01 19:19:17,7,,,1,reseller,,East,debit_card,completed
,2025-12-03 22:37:13,5,,,8,store,STUDENT20,North,credit_card,pending
562,2025-03-01 06:33:13.909183,,6,,10,online,WELCOME10,invalid_region,,unknown
563,2025-05-08 01:08:56,3,0,0.0,133,reseller,,,paypal,completed
564,2025-09-13 22:23:54.988125,1,,,999,invalid_channel,HALFOFF,North,cash,failed
565,2025-02-18 13:11:46,3,-2,-78.4,2,online,WELCOME10,,,failed
,2025-03-17 21:52:10,2,,,-5,,STUDENT20,Central,,
567,2025-12-04 17:05:43,10,,,10,store,WELCOME10,,credit_card,failed
568,2025-07-26 09:35:04,1,8,194.4,10,store,HALFOFF,South,cash,completed
569,2025-07-19 00:18:17,10,7,699.93,2,online,,Central,invalid_method,
570,2025-03-12 07:03:44,1,,,999,invalid_channel,,Central,paypal,failed
76,2025-06-26 14:22:22,,,,10,,,West,paypal,failed
572,2025-12-01 12:34:33,10,0,0.0,,reseller,WELCOME10,Central,debit_card,
573,2025-04-07 17:55:26,,,,133,invalid_channel,HALFOFF,East,credit_card,pending
574,2025-08-05 17:24:43,,,,,reseller,NOTVALID,,credit_card,
575,2025-10-07 18:55:29,7,1,36.9,2,invalid_channel,WELCOME10,Central,cash,
,2025-01-12 15:40:42.378697,8,2,100,133,reseller,,South,invalid_method,completed
577,2025-02-08 01:03:56,9999999,9,89999991,133,store,,South,invalid_method,pending
578,2025-07-11 08:04:30,5,10,879.4,133,reseller,HALFOFF,North,,unknown
579,2025-06-18 10:21:53.176241,1,3,72.9,8,reseller,HALFOFF,West,invalid_method,
580,2025-08-06 12:29:11,10,7,699.93,,invalid_channel,,Central,paypal,pending
5,,1,,,32,,,North,credit_card,unknown
582,2025-03-14 06:25:04,10,,,32,invalid_channel,NOTVALID,West,,failed
583,2025-02-02 09:35:38,,1,,2,,NOTVALID,invalid_region,credit_card,
584,2025-05-25 05:06:11,10,,,999,,NOTVALID,West,credit_card,unknown
585,2025-04-11 02:15:36,,,,8,invalid_channel,,invalid_region,debit_card,pending
,2025-04-06 20:53:41,9999999,,,,invalid_channel,HALFOFF,invalid_region,debit_card,failed
587,2025-12-14 18:05:43,7,7,258.3,2,invalid_channel,,Central,cash,completed
588,2025-04-09 22:42:56,1,9,218.7,,reseller,WELCOME10,North,paypal,unknown
589,2025-10-09 22:32:30,7,,,8,invalid_channel,,,debit_card,pending
590,2025-01-22 03:41:36.980748,,1,,8,,HALFOFF,West,credit_card,completed
,2025-06-13 11:29:42.224050,1,4,97.2,2,online,STUDENT20,invalid_region,debit_card,
592,2025-12-16 00:45:04.161691,10,,,10,invalid_channel,HALFOFF,invalid_region,invalid_method,failed
593,2025-12-17 03:33:23.583781,2,,,8,store,WELCOME10,West,debit_card,
594,2025-06-28 07:09:46,2,,,2,invalid_channel,STUDENT20,South,cash,
595,2025-11-22 14:58:03.231445,10,,,999,online,HALFOFF,Central,paypal,failed
,2025-09-10 01:09:48,8,,,2,,STUDENT20,Central,paypal,completed
597,2025-09-15 19:08:46,7,,,2,,WELCOME10,Central,debit_card,unknown
598,2025-01-07 14:32:09,3,,,32,invalid_channel,WELCOME10,Central,cash,failed
599,2025-08-23 17:15:21,2,,,2,store,HALFOFF,,cash,
600,2025-10-21 18:13:35.464090,10,,,8,online,WELCOME10,East,invalid_method,completed
195,2025-02-13 05:02:19,3,,,10,store,WELCOME10,West,debit_card,unknown
602,2025-05-14 16:11:46,10,6,599.94,10,online,,invalid_region,,unknown
603,2025-09-23 04:24:58,5,,,8,,,West,credit_card,unknown
604,2025-02-25 18:02:47.032657,3,,,999,store,,West,,unknown
605,2025-09-12 04:24:18,8,,,10,invalid_channel,HALFOFF,South,cash,failed
343,2025-04-08 15:23:24,5,,,2,reseller,WELCOME10,East,invalid_method,failed
607,2025-05-24 09:46:48,,3,,32,reseller,,North,debit_card,pending
608,2025-06-12 01:06:58.639829,1,,,8,,WELCOME10,North,,pending
609,2025-08-26 23:11:27,,-1,,133,online,NOTVALID,West,invalid_method,
610,2025-10-20 01:13:40,7,,,8,store,HALFOFF,invalid_region,,unknown
567,2025-12-10 23:21:54.841475,,,,8,store,WELCOME10,South,cash,completed
612,2025-06-07 07:02:39,,0,,,online,STUDENT20,West,,
613,2025-07-18 20:11:58,5,-2,-175.88,32,online,NOTVALID,,,pending
614,2025-07-01 20:32:31.276572,2,,,,invalid_channel,WELCOME10,,credit_card,failed
615,2025-10-17 03:06:49,2,,,10,invalid_channel,HALFOFF,South,credit_card,pending
209,2025-03-01 22:01:17,2,,,,,HALFOFF,South,,failed
617,2025-02-11 07:19:39,10,4,399.96,2,,STUDENT20,Central,debit_card,unknown
618,2025-04-13 00:22:01.956102,9999999,-1,-9999999,2,,HALFOFF,invalid_region,paypal,unknown
619,,3,1,39.2,2,reseller,WELCOME10,,debit_card,unknown
620,2025-11-12 18:38:47.867089,,,,8,store,WELCOME10,invalid_region,debit_card,unknown
168,2025-02-05 18:10:57.672786,2,,,32,store,,South,paypal,failed
622,2025-04-10 04:11:33.642397,5,,,999,reseller,STUDENT20,West,credit_card,failed
623,2025-12-06 21:55:26.502338,10,,,2,,WELCOME10,West,credit_card,unknown
624,2025-08-15 09:38:49,8,,,-5,reseller,STUDENT20,Central,credit_card,
625,2025-06-06 17:28:36,1,,,-5,,HALFOFF,invalid_region,credit_card,unknown
,2025-11-07 04:02:54,7,8,295.2,-5,reseller,HALFOFF,West,debit_card,failed
627,2025-05-27 04:13:04.307152,,2,,8,reseller,WELCOME10,South,credit_card,pending
628,2025-11-01 18:27:08.767146,3,9,352.8,-5,invalid_channel,HALFOFF,Central,credit_card,failed
629,2025-04-14 12:16:14.999212,2,,,8,store,,East,credit_card,completed
630,2025-12-07 09:31:06,3,2,78.4,-5,store,WELCOME10,West,,failed
,2025-07-17 18:49:14.606343,10,-1,-99.99,8,,,Central,,completed
632,2025-12-04 13:46:00,5,-1,-87.94,2,invalid_channel,NOTVALID,North,,
633,2025-05-07 11:01:09,7,,,32,invalid_channel,WELCOME10,West,paypal,failed
